state_cd,taf_mc_plan_id,chse_mco_name,state,year,cms_notes,cms_plan_type,cms_program_name,cms_plan_name,cms_geographic_region,cms_medicaid_only_enrollment,cms_dual_enrollment,cms_total_enrollment,cms_parent_organization,kff_mco_name,kff_comprehensive_plan,taf_mc_plan_name,taf_enrollment,taf_enrollment_in_claims,chse_matched_next_year,chse_blue_cross_blue_shield_flag,chse_parent_firm,kff_parent_firm,chse_matched_last_year,chse_parent_firm_acquisition_date,chse_parent_firm_name_change_date
OR,*218751,FamilyCare,Oregon,2018,,"","","","",,,,"","",0,"FAMILYCARE, CCO                                                                   ",149,149,,0,FamilyCare,"",1,,
OR,*218752,HealthShare of Oregon,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),HealthShare of Oregon,"Clackamas, Multnomah, and Washington Counties",290073,18525,308598,HealthShare of Oregon,HealthShare of Oregon,1,HEALTH SHARE OF OREGON,3802,4026,1,0,HealthShare of Oregon,"",1,,
OR,*218753,PacificSource Community Solutions - Central Oregon,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),PacificSource Community Solutions - Central Oregon,"Crook, Deschutes, Jefferson, and Klamath (97731, 97733, 97737, 97739 only)",45636,2249,47885,PacificSource Community Solutions,PacificSource Community Solutions - Central Oregon,1,PACIFICSOURCE CENTRAL,1038,1060,1,0,PacificSource,"",1,,
OR,*218754,AllCare Health Plan,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),AllCare Health Plan,"Curry, Douglas (97410, 97442 only), Jackson, and Josephine Counties",46073,2199,48272,AllCare Health Plan,AllCare Health Plan,1,ALLCARE CCO,650,660,1,0,AllCare Health,"",1,,
OR,*218756,Trillium Community Health Plan - Southwest,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Trillium Community Health Plan,"Benton (97448, 97456 only), Coos (97449 only), Douglas (97424, 97493, 97436, 97441, 97467, 97473 only), Lane, and Linn (97446 only) Counties",81804,4227,86031,Trillium Health,Trillium Community Health Plan,1,TRILLIUM COMMUNITY HEALTH,1224,1297,1,0,Centene,Centene,1,,
OR,*218757,Advanced Health,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Advanced Health,"Coos, Curry, and Douglas (97459 only) Counties",17866,1173,19039,Advanced Health,Advanced Health,1,ADVANCED HEALTH,319,328,1,0,Advanced Health,"",1,,
OR,*218758,Cascade Health Alliance,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Cascade Health Alliance,"Klamath (97731, 97733, 97737, 97739, 97425 excluded) County",16230,683,16913,Cascade Health Alliance,Cascade Health Alliance,1,CASCADE HEALTH ALLIANCE,328,356,1,0,Cascade Health Alliance,"",1,,
OR,*218760,Columbia Pacific,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Columbia Pacific,"Clatsop, Columbia, and Tillamook Counties",22762,749,23511,Columbia Pacific,Columbia Pacific,1,COLUMBIA PACIFIC,388,422,1,0,CareOregon,"",1,,
OR,*218764,Jackson Care Connect,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Jackson Care Connect,Jackson County,28814,1109,29923,Jackson Care Connect,Jackson Care Connect,1,JACKSON CARE CONNECT,399,403,1,0,CareOregon,"",1,,
OR,*218765,PrimaryHealth of Josephine County,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),PrimaryHealth of Josephine County,"Douglas (97410, 97442 only), Jackson and Josephine Counties",9148,521,9669,PrimaryHealth of Josephine County,PrimaryHealth of Josephine County,1,PRIMARYHEALTH JOSEPHINE CO CCO,216,221,1,0,PrimaryHealth of Josephine County,"",1,,
OR,*218770,Yamhill Community Care,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Yamhill Community Care,"Clackamas (97002, 97071, 97140 only), Marion (97137 only), Polk (97101, 97304, 97347, 97371, 97378, 97396 only), Tillamook (97347 only), Washington (97119, 97123, 97132, 97140 only), and Yamhill Counties",22668,669,23337,Community Care Health Plan (WI),Yamhill Community Care,1,YAMHILL COMMUNITY CARE,647,683,1,0,Yamhill Community Care,"",1,,
OR,*218771,AllCare Health Plan,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),AllCare Health Plan,"Curry, Douglas (97410, 97442 only), Jackson, and Josephine Counties",0,0,0,AllCare Health Plan,AllCare Health Plan,1,ALLCARE CCO,61695,61858,1,0,AllCare Health,"",1,,
OR,*218772,FamilyCare,Oregon,2018,,"","","","",,,,"","",0,"FAMILYCARE, CCO                                                                   ",106612,106805,,0,FamilyCare,"",1,,
OR,*218773,PrimaryHealth of Josephine County,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),PrimaryHealth of Josephine County,"Douglas (97410, 97442 only), Jackson and Josephine Counties",0,0,0,PrimaryHealth of Josephine County,PrimaryHealth of Josephine County,1,PRIMARYHEALTH JOSEPHINE CO CCO,13386,13447,1,0,PrimaryHealth of Josephine County,"",1,,
OR,*218774,Willamette Valley Community Health,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Willamette Valley Community Health,"Benton (97361 only), Clackamas (97002, 97032, 97071, 97362, 97375 only), Linn (97346, 97350, 97352, 97358, 97360, 97383 only), Marion, Polk, and Yamhill (97304 only)",0,0,0,Willamette Valley Community Health,Willamette Valley Community Health,1,WILLAMETTE VALLEY COMM. HEALTH,123769,124049,1,0,Willamette Valley Community Health,"",1,,
OR,*218775,Advanced Health,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Advanced Health,"Coos, Curry, and Douglas (97459 only) Counties",0,0,0,Advanced Health,Advanced Health,1,ADVANCED HEALTH,24789,24968,1,0,Advanced Health,"",1,,
OR,*218777,Trillium Community Health Plan - Southwest,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Trillium Community Health Plan,"Benton (97448, 97456 only), Coos (97449 only), Douglas (97424, 97493, 97436, 97441, 97467, 97473 only), Lane, and Linn (97446 only) Counties",0,0,0,Trillium Health,Trillium Community Health Plan,1,TRILLIUM COMMUNITY HEALTH,109017,109345,1,0,Centene,Centene,1,,
OR,*218778,InterCommunity Health Network,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),InterCommunity Health Network,"Benton, Lincoln, and Linn Counties",0,0,0,InterCommunity Health Network,InterCommunity Health Network,1,INTERCOMMUNITY HEALTH NETWORK,67354,67485,1,0,Samaritan Health Services,"",1,,
OR,*218779,HealthShare of Oregon,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),HealthShare of Oregon,"Clackamas, Multnomah, and Washington Counties",0,0,0,HealthShare of Oregon,HealthShare of Oregon,1,HEALTH SHARE OF OREGON,386691,387722,1,0,HealthShare of Oregon,"",1,,
OR,*218780,Jackson Care Connect,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Jackson Care Connect,Jackson County,0,0,0,Jackson Care Connect,Jackson Care Connect,1,JACKSON CARE CONNECT,38037,38150,1,0,CareOregon,"",1,,
OR,*218781,PacificSource Community Solutions - Columbia Gorge,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),PacificSource Community Solutions - Columbia Gorge,"Crook, Deschutes, Jefferson, and Klamath (97731, 97733, 97737, 97739 only)",11569,322,11891,PacificSource Community Solutions,PacificSource Community Solutions - Columbia Gorge,1,PACIFICSOURCE GORGE,158,159,1,0,PacificSource,"",1,,
OR,*218782,Columbia Pacific,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Columbia Pacific,"Clatsop, Columbia, and Tillamook Counties",0,0,0,Columbia Pacific,Columbia Pacific,1,COLUMBIA PACIFIC,30865,30978,1,0,CareOregon,"",1,,
OR,*218783,Eastern Oregon CCO,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Eastern Oregon CCO,"Baker, Gilliam, Grant, Harney, Lake, Malheur, Morrow, Sherman, Umatilla, Union, Wallowa, and Wheeler Counties",0,0,0,Eastern Oregon CCO,Eastern Oregon CCO,1,EASTERN OREGON CCO,61101,61699,1,0,"Moda Health|Greater Oregon Behavioral Health, Inc.","",1,,
OR,*218784,PacificSource Community Solutions - Central Oregon,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),PacificSource Community Solutions - Central Oregon,"Crook, Deschutes, Jefferson, and Klamath (97731, 97733, 97737, 97739 only)",0,0,0,PacificSource Community Solutions,PacificSource Community Solutions - Central Oregon,1,PACIFICSOURCE CENTRAL,62241,62348,1,0,PacificSource,"",1,,
OR,*218785,PacificSource Community Solutions - Columbia Gorge,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),PacificSource Community Solutions - Columbia Gorge,"Crook, Deschutes, Jefferson, and Klamath (97731, 97733, 97737, 97739 only)",0,0,0,PacificSource Community Solutions,PacificSource Community Solutions - Columbia Gorge,1,PACIFICSOURCE GORGE,15095,15136,1,0,PacificSource,"",1,,
OR,*218786,Umpqua Health Alliance,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Umpqua Health Alliance,"Douglas (97441, 97467, 97473 excluded) County",0,0,0,Umpqua Health Alliance,Umpqua Health Alliance,1,UMPQUA HEALTH ALLIANCE,33594,33690,1,0,Umpqua Health Alliance,"",1,,
OR,*218787,Cascade Health Alliance,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Cascade Health Alliance,"Klamath (97731, 97733, 97737, 97739, 97425 excluded) County",0,0,0,Cascade Health Alliance,Cascade Health Alliance,1,CASCADE HEALTH ALLIANCE,22209,22279,1,0,Cascade Health Alliance,"",1,,
OR,*218788,Yamhill Community Care,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Yamhill Community Care,"Clackamas (97002, 97071, 97140 only), Marion (97137 only), Polk (97101, 97304, 97347, 97371, 97378, 97396 only), Tillamook (97347 only), Washington (97119, 97123, 97132, 97140 only), and Yamhill Counties",0,0,0,Community Care Health Plan (WI),Yamhill Community Care,1,YAMHILL COMMUNITY CARE,31102,31188,1,0,Yamhill Community Care,"",1,,
OR,*227606,ODS Community Health Inc.,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),ODS Community Health Inc.,"Baker, Benton, Clackamas, Clatsop, Columbia, Crook, Deschutes (97733, 97735 excluded), Hood River, Jackson, Jefferson, Josephine, Lane, Linn (97759 excluded), Malheur, Marion, Multnomah, Polk (97370 excluded), Tillamook, Wallowa (97828, 97846 only), Wasco, Washington, and Yamhill Counties",6452,1224,7676,MODA Health,"",0,OREGON DENTAL SERVICES,14976,15021,1,0,Moda Health,"",1,,
OR,*227624,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,CHC OF LANE COUNTY,15767,15054,0,0,Multiple Health & Medical Homes,"",,,
OR,*227698,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,COMMUNITY HEALTH CENTER,8642,8500,0,0,Multiple Health & Medical Homes,"",0,,
OR,*227701,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,BENTON COMMUNITY HEALTH CTR,5948,5669,0,0,Multiple Health & Medical Homes,"",0,,
OR,*230511,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,PHYSICIANS BUILDING GRP LLP,536,147,0,0,Multiple Health & Medical Homes,"",0,,
OR,*276320,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,OREGON HEALTH SCIENCE UNIV,5662,5478,0,0,Multiple Health & Medical Homes,"",0,,
OR,*276321,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,OREGON HEALTH SCIENCE UNIV,10926,10480,0,0,Multiple Health & Medical Homes,"",0,,
OR,*286482,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,LEGACY MT HOOD WOMEN'S HEALTH,472,,,0,Multiple Health & Medical Homes,"",0,,
OR,*286761,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,WEST SALEM FAMILY PRACTICE,182,58,0,0,Multiple Health & Medical Homes,"",0,,
OR,*287185,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,"BOLDUC, DIANE                                                                     ",51,51,,0,Multiple Health & Medical Homes,"",0,,
OR,*287400,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,TUALITY HEALTHCARE,292,,,0,Multiple Health & Medical Homes,"",0,,
OR,*287656,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,CORVALLIS FAMILY MEDICINE PC,33,,0,0,Multiple Health & Medical Homes,"",,,
OR,*500601186,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,CORVALLIS CLINIC PC,204,76,0,0,Multiple Health & Medical Homes,"",0,,
OR,*500603659,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,SALEM CLINIC,1616,544,0,0,Multiple Health & Medical Homes,"",0,,
OR,*500603784,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,SALEM CLINIC PC,4715,1544,0,0,Multiple Health & Medical Homes,"",0,,
OR,*500603788,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,SALEM CLINIC PC,815,261,0,0,Multiple Health & Medical Homes,"",0,,
OR,*500625876,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,NORTHWEST FAMILY MEDICINE,444,139,0,0,Multiple Health & Medical Homes,"",0,,
OR,*500644563,CareOregon,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),CareOregon Dental,"Clackamas, Multnomah, and Washington Counties",1522,95,1617,CareOregon,"",0,CARE OREGON DENTAL,3221,3231,1,0,CareOregon,"",1,,
OR,*500647088,InterCommunity Health Network,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),InterCommunity Health Network,"Benton, Lincoln, and Linn Counties",0,0,0,InterCommunity Health Network,InterCommunity Health Network,1,INTERCOMMUNITY HEALTH NETWORK,78,78,1,0,Samaritan Health Services,"",1,,
OR,*500647090,Trillium Community Health Plan - Southwest,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Trillium Community Health Plan,"Benton (97448, 97456 only), Coos (97449 only), Douglas (97424, 97493, 97436, 97441, 97467, 97473 only), Lane, and Linn (97446 only) Counties",0,0,0,Trillium Health,Trillium Community Health Plan,1,TRILLIUM COMMUNITY HEALTH,150,152,1,0,Centene,Centene,1,,
OR,*500647164,Columbia Pacific,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Columbia Pacific,"Clatsop, Columbia, and Tillamook Counties",0,0,0,Columbia Pacific,Columbia Pacific,1,COLUMBIA PACIFIC,25,25,1,0,CareOregon,"",1,,
OR,*500647166,PrimaryHealth of Josephine County,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),PrimaryHealth of Josephine County,"Douglas (97410, 97442 only), Jackson and Josephine Counties",0,0,0,PrimaryHealth of Josephine County,PrimaryHealth of Josephine County,1,PRIMARYHEALTH JOSEPHINE CO CCO,19,19,1,0,PrimaryHealth of Josephine County,"",1,,
OR,*500647169,HealthShare of Oregon,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),HealthShare of Oregon,"Clackamas, Multnomah, and Washington Counties",0,0,0,HealthShare of Oregon,HealthShare of Oregon,1,HEALTH SHARE OF OREGON,360,371,1,0,HealthShare of Oregon,"",1,,
OR,*500647172,Jackson Care Connect,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Jackson Care Connect,Jackson County,0,0,0,Jackson Care Connect,Jackson Care Connect,1,JACKSON CARE CONNECT,29,29,1,0,CareOregon,"",1,,
OR,*500648061,AllCare Health Plan,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),AllCare Health Plan,"Curry, Douglas (97410, 97442 only), Jackson, and Josephine Counties",0,0,0,AllCare Health Plan,AllCare Health Plan,1,ALLCARE CCO,46,47,1,0,AllCare Health,"",1,,
OR,*500648268,FamilyCare,Oregon,2018,,"","","","",,,,"","",0,"FAMILYCARE, CCO                                                                   ",54,55,,0,FamilyCare,"",1,,
OR,*500649412,Advanced Health,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Advanced Health,"Coos, Curry, and Douglas (97459 only) Counties",0,0,0,Advanced Health,Advanced Health,1,ADVANCED HEALTH,59,63,1,0,Advanced Health,"",1,,
OR,*500649423,Yamhill Community Care,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Yamhill Community Care,"Clackamas (97002, 97071, 97140 only), Marion (97137 only), Polk (97101, 97304, 97347, 97371, 97378, 97396 only), Tillamook (97347 only), Washington (97119, 97123, 97132, 97140 only), and Yamhill Counties",0,0,0,Community Care Health Plan (WI),Yamhill Community Care,1,YAMHILL COMMUNITY CARE,53,56,1,0,Yamhill Community Care,"",1,,
OR,*500651451,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,GOOD SAMARITAN HOSPITAL DBA SAMARITAN INTERNAL MED,35,,0,0,Multiple Health & Medical Homes,"",,,
OR,*500651971,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,THE WALLACE MEDICAL CONCERN,3622,3271,0,0,Multiple Health & Medical Homes,"",0,,
OR,*500652197,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,GOOD SAMARITAN HOSPITAL DBA SAMARITAN FAMILY MEDIC,68,,0,0,Multiple Health & Medical Homes,"",,,
OR,*500652450,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,WVP MEDICAL GROUP LLC KEIZER CLINIC,622,101,0,0,Multiple Health & Medical Homes,"",0,,
OR,*500653869,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,CORVALLIS CLINIC PC,293,122,0,0,Multiple Health & Medical Homes,"",0,,
OR,*500654633,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,PEACEHEALTH MEDICAL GROUP,241,80,0,0,Multiple Health & Medical Homes,"",,,
OR,*500655245,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,LEGACY MERIDIAN HOSPITAL DBA LEGACY CLINIC LAKE OS,158,,,0,Multiple Health & Medical Homes,"",0,,
OR,*500655966,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,PEACEHEALTH MEDICAL GROUP,238,,0,0,Multiple Health & Medical Homes,"",,,
OR,*500656480,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,LEGACY CLINIC CORNELL FAMILY MEDICINE,262,36,,0,Multiple Health & Medical Homes,"",0,,
OR,*500656586,FamilyCare,Oregon,2018,,"","","","",,,,"","",0,"FAMILYCARE, CCO                                                                   ",4483,4514,,0,FamilyCare,"",1,,
OR,*500656587,AllCare Health Plan,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),AllCare Health Plan,"Curry, Douglas (97410, 97442 only), Jackson, and Josephine Counties",0,0,0,AllCare Health Plan,AllCare Health Plan,1,ALLCARE CCO,2363,2405,1,0,AllCare Health,"",1,,
OR,*500656588,Advanced Health,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Advanced Health,"Coos, Curry, and Douglas (97459 only) Counties",0,0,0,Advanced Health,Advanced Health,1,ADVANCED HEALTH,1564,1714,1,0,Advanced Health,"",1,,
OR,*500657021,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,ASANTE PHYSICIAN PARTNERS,3735,887,0,0,Multiple Health & Medical Homes,"",0,,
OR,*500658734,Cascade Health Alliance,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Cascade Health Alliance,"Klamath (97731, 97733, 97737, 97739, 97425 excluded) County",0,0,0,Cascade Health Alliance,Cascade Health Alliance,1,CASCADE HEALTH ALLIANCE,53,61,1,0,Cascade Health Alliance,"",1,,
OR,*500660268,Willamette Valley Community Health,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Willamette Valley Community Health,"Benton (97361 only), Clackamas (97002, 97032, 97071, 97362, 97375 only), Linn (97346, 97350, 97352, 97358, 97360, 97383 only), Marion, Polk, and Yamhill (97304 only)",0,0,0,Willamette Valley Community Health,Willamette Valley Community Health,1,WILLAMETTE VALLEY COMM. HEALTH,5632,5733,1,0,Willamette Valley Community Health,"",1,,
OR,*500660424,Trillium Community Health Plan - Southwest,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Trillium Community Health Plan,"Benton (97448, 97456 only), Coos (97449 only), Douglas (97424, 97493, 97436, 97441, 97467, 97473 only), Lane, and Linn (97446 only) Counties",0,0,0,Trillium Health,Trillium Community Health Plan,1,TRILLIUM COMMUNITY HEALTH,7448,7629,1,0,Centene,Centene,1,,
OR,*500660426,InterCommunity Health Network,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),InterCommunity Health Network,"Benton, Lincoln, and Linn Counties",0,0,0,InterCommunity Health Network,InterCommunity Health Network,1,INTERCOMMUNITY HEALTH NETWORK,4043,4121,1,0,Samaritan Health Services,"",1,,
OR,*500660468,PrimaryHealth of Josephine County,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),PrimaryHealth of Josephine County,"Douglas (97410, 97442 only), Jackson and Josephine Counties",0,0,0,PrimaryHealth of Josephine County,PrimaryHealth of Josephine County,1,PRIMARYHEALTH JOSEPHINE CO CCO,821,846,1,0,PrimaryHealth of Josephine County,"",1,,
OR,*500662446,HealthShare of Oregon,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),HealthShare of Oregon,"Clackamas, Multnomah, and Washington Counties",0,0,0,HealthShare of Oregon,HealthShare of Oregon,1,HEALTH SHARE OF OREGON,17685,18073,1,0,HealthShare of Oregon,"",1,,
OR,*500662447,Jackson Care Connect,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Jackson Care Connect,Jackson County,0,0,0,Jackson Care Connect,Jackson Care Connect,1,JACKSON CARE CONNECT,2177,2247,1,0,CareOregon,"",1,,
OR,*500662560,Willamette Valley Community Health,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Willamette Valley Community Health,"Benton (97361 only), Clackamas (97002, 97032, 97071, 97362, 97375 only), Linn (97346, 97350, 97352, 97358, 97360, 97383 only), Marion, Polk, and Yamhill (97304 only)",0,0,0,Willamette Valley Community Health,Willamette Valley Community Health,1,WILLAMETTE VALLEY COMM. HEALTH,814,825,1,0,Willamette Valley Community Health,"",1,,
OR,*500666813,Columbia Pacific,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Columbia Pacific,"Clatsop, Columbia, and Tillamook Counties",0,0,0,Columbia Pacific,Columbia Pacific,1,COLUMBIA PACIFIC,2514,2590,1,0,CareOregon,"",1,,
OR,*500670046,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,ASANTE PHYSICIAN PARTNERS ASHLAND INTERNAL MED,497,127,0,0,Multiple Health & Medical Homes,"",0,,
OR,*500670049,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,NEIGHBORHOOD HEALTH CENTER,9548,9076,0,0,Multiple Health & Medical Homes,"",0,,
OR,*500670366,Cascade Health Alliance,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Cascade Health Alliance,"Klamath (97731, 97733, 97737, 97739, 97425 excluded) County",0,0,0,Cascade Health Alliance,Cascade Health Alliance,1,CASCADE HEALTH ALLIANCE,1785,1854,1,0,Cascade Health Alliance,"",1,,
OR,*500670367,Yamhill Community Care,Oregon,2018,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Yamhill Community Care,"Clackamas (97002, 97071, 97140 only), Marion (97137 only), Polk (97101, 97304, 97347, 97371, 97378, 97396 only), Tillamook (97347 only), Washington (97119, 97123, 97132, 97140 only), and Yamhill Counties",0,0,0,Community Care Health Plan (WI),Yamhill Community Care,1,YAMHILL COMMUNITY CARE,2604,2628,1,0,Yamhill Community Care,"",1,,
OR,*500670636,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,KEIZER HEALTH CENTER,20,,,0,Multiple Health & Medical Homes,"",0,,
OR,*500673051,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,ASANTE PHYSICIAN PARTNERS,520,140,0,0,Multiple Health & Medical Homes,"",0,,
OR,*500676848,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,ORCHID OAKRIDGE CLINIC DBA ORCHID HEALTH,817,783,0,0,Multiple Health & Medical Homes,"",,,
OR,*500694339,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,WINDING WATERS MEDICAL CLINIC,1633,1594,0,0,Multiple Health & Medical Homes,"",0,,
OR,*500720574,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,SKY LAKES FAMILY MEDICINE,580,152,0,0,Multiple Health & Medical Homes,"",0,,
OR,*500720840,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,SKY LAKES ADULT MEDICINE,174,,0,0,Multiple Health & Medical Homes,"",0,,
OR,*500721884,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,"ORCHID OAKRIDGE CLINIC PC, DBA ORCHID HEALTH WADE                                 ",701,686,0,0,Multiple Health & Medical Homes,"",,,
OR,*500725155,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,SKY LAKES KLAMATH MEDICAL CLINIC,673,192,0,0,Multiple Health & Medical Homes,"",0,,
OR,*500725957,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,SKY LAKES PRIMARY CARE ON CLOVER,175,59,0,0,Multiple Health & Medical Homes,"",0,,
OR,*500726327,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,ASANTE PHYSICIAN PARTNERS WHITE CITY,1533,421,0,0,Multiple Health & Medical Homes,"",0,,
OR,*500726328,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,ASANTE PHYSICIAN PARTNERS ASHLAND FAMILY MEDICINE,821,222,0,0,Multiple Health & Medical Homes,"",0,,
OR,*500726386,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,ASANTE PHYSICIAN PARTNERS GRANTS PASS,2393,661,,0,Multiple Health & Medical Homes,"",0,,
OR,*500737659,Multiple Health & Medical Homes,Oregon,2018,,"","","","",,,,"","",0,ASANTE PHYSICIAN PARTNERS BLACK OAK,2287,599,0,0,Multiple Health & Medical Homes,"",,,
