state_cd,taf_mc_plan_id,chse_mco_name,state,year,cms_notes,cms_plan_type,cms_program_name,cms_plan_name,cms_geographic_region,cms_medicaid_only_enrollment,cms_dual_enrollment,cms_total_enrollment,cms_parent_organization,kff_mco_name,kff_comprehensive_plan,taf_mc_plan_name,taf_enrollment,taf_enrollment_in_claims,chse_matched_next_year,chse_blue_cross_blue_shield_flag,chse_parent_firm,kff_parent_firm,chse_matched_last_year,chse_parent_firm_acquisition_date,chse_parent_firm_name_change_date
OK,*200785470B,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,LOCAL MED LLC,35,,1,0,Oklahoma Health Care Authority,"",,,
OK,*200785680A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,STEWART KRYSTAL L,26,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200786450A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,"BALANCE FAMILY PRACTICE MEDICAL SPA, LLC                                          ",323,247,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200786560A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,CROWDER JENNA L,159,,1,0,Oklahoma Health Care Authority,"",,,
OK,*200786690A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,YARBROUGH JACQUELINE A,151,66,,0,Oklahoma Health Care Authority,"",1,,
OK,*200787710A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,JANEYJANEJANEANRP-CNPLLC,77,38,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200790790A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,BUNN ROBIN,225,74,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200792830A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,NYBERG CARL D,22,,1,0,Oklahoma Health Care Authority,"",,,
OK,*200793500A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,FARRIS AMIE,135,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200794110A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,DODD KANDRA L,63,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200796560A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,BETHANY MEDICAL CLINIC PLLC,877,231,1,0,Oklahoma Health Care Authority,"",,,
OK,*200797060A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,GEISLER TIFFANY H,111,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200797460A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,BEAIR MEDICAL GROUP PLLC,307,190,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200798290A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,LONG JACKET PLLC,105,64,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200798930A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,ZLATNIK ISABELLE,162,,1,0,Oklahoma Health Care Authority,"",,,
OK,*200800980A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,SKINNER FAMILY PRACTICE LLC,106,,1,0,Oklahoma Health Care Authority,"",,,
OK,*200801820A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,TRAIL CREEK WELLNESS PC,268,187,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200802260A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,ELASS NEDAL,76,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*200806580A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,COOK THOMAS T,151,98,1,0,Oklahoma Health Care Authority,"",,,
OK,*200807580A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,RELIANT HEALTH WELLNESS PLLC,277,174,1,0,Oklahoma Health Care Authority,"",,,
OK,*200808120A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,WAURIKA FAMILY CARE,229,,1,0,Oklahoma Health Care Authority,"",,,
OK,*200808120B,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,SANFORD CHILDREN'S CLINIC,1463,930,1,0,Oklahoma Health Care Authority,"",,,
OK,*200809550A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,TODAY CLINIC NORTH OKC,463,261,1,0,Oklahoma Health Care Authority,"",,,
OK,*200810370A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,THAYER ANGELA J,48,,1,0,Oklahoma Health Care Authority,"",,,
OK,*200810700A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,SPENCER KELSEY G,136,,1,0,Oklahoma Health Care Authority,"",,,
OK,*200811100A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,DAVIS HENRY E,354,243,,0,Oklahoma Health Care Authority,"",,,
OK,*200813710A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,TODAY CLINIC WEST OKC,462,240,1,0,Oklahoma Health Care Authority,"",,,
OK,*200814510A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,RODRIGUEZ-CUADRADO GLORIA I,606,272,1,0,Oklahoma Health Care Authority,"",,,
OK,*200816060A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,BRADY RACHEAL I,88,,1,0,Oklahoma Health Care Authority,"",,,
OK,*200816080A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,UNGER ADRIAN S,173,87,1,0,Oklahoma Health Care Authority,"",,,
OK,*200819250A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,"GRAND LAKE HEALTHCARE, LLC                                                        ",283,178,1,0,Oklahoma Health Care Authority,"",,,
OK,*200823210A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,WARREN CHERYL E,15,,1,0,Oklahoma Health Care Authority,"",,,
OK,*200831140A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,HAMMONS VICKI D,129,,1,0,Oklahoma Health Care Authority,"",,,
OK,*200833040A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,"GLORYLAND HEALTHCARE SERVICES, LLC                                                ",106,,1,0,Oklahoma Health Care Authority,"",,,
OK,*200835020A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,MEDNOW PRIMARY CARE CENTER LLC,14,,,0,Oklahoma Health Care Authority,"",,,
OK,*200835020B,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,MEDNOW PRIMARY CARE CENTER LLC,132,,1,0,Oklahoma Health Care Authority,"",,,
OK,*200836430A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,HARE MONICA,7,,1,0,Oklahoma Health Care Authority,"",,,
OK,*200839570C,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,OSU-AJ DR. MICHAEL STRATTON,792,536,1,0,Oklahoma Health Care Authority,"",,,
OK,*200840520A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,DEEMER MALAYA,52,,1,0,Oklahoma Health Care Authority,"",,,
OK,*200841500A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,HORIZON MEDICAL LLC,50,,1,0,Oklahoma Health Care Authority,"",,,
OK,*200846940A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,IORGA PEDIATRICS LLC,354,200,1,0,Oklahoma Health Care Authority,"",,,
OK,*200850540A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,MORGAN GARRETT,34,,1,0,Oklahoma Health Care Authority,"",,,
OK,*200851910A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,KIDS CLINIC OF PARIS,5,,1,0,Oklahoma Health Care Authority,"",,,
OK,*200853400A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,BOLLINGER HALEY A,42,,1,0,Oklahoma Health Care Authority,"",,,
OK,*200862510A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,DAVIES-JONES PAMELA J,5,,1,0,Oklahoma Health Care Authority,"",,,
OK,*200863790A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,DR. JERRY WHATLEY,3900,2752,1,0,Oklahoma Health Care Authority,"",,,
OK,*200864220A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,PONCA CITY IMMEDIATE CARE LLC,979,563,1,0,Oklahoma Health Care Authority,"",,,
OK,*200869370A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,LIFELINE HEALTH CARE,1,,,0,Oklahoma Health Care Authority,"",,,
OK,*200870120A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,KENNEDY JESSICA,21,,1,0,Oklahoma Health Care Authority,"",,,
OK,*200875200A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,MORRIS NATORRIE,1,,1,0,Oklahoma Health Care Authority,"",,,
OK,*200876220A,Multiple Primary Care Providers,Oklahoma,2019,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,SoonerCare Choice,"",0,"ANNA M GREEN, APRN, CNP                                                           ",26,,1,0,Oklahoma Health Care Authority,"",,,
OR,*005673,Providence ElderPlace,Oregon,2019,,Program of All-Inclusive Care for the Elderly (PACE),Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE)),Providence Elder Place,"Multnomah, Washington, Clatsop, Clackamas, and Tillamook Counties",78,1403,1481,Providence,"",0,PROVIDENCE HEALTH & SERVICES OREGON,1906,1913,1,0,Providence,"",1,,
OR,*022202,Multiple Health & Medical Homes,Oregon,2019,,"","","","",,,,"","",0,BAY CLINIC,393,217,0,0,Multiple Health & Medical Homes,"",0,,
OR,*022710,Multiple Health & Medical Homes,Oregon,2019,,"","","","",,,,"","",0,CLACKAMAS COUNTY OF DBA CLACKAMAS HEALTH CENTERS,13960,13451,0,0,Multiple Health & Medical Homes,"",0,,
OR,*022793,Multiple Health & Medical Homes,Oregon,2019,,"","","","",,,,"","",0,YAKIMA VALLEY FARM WORK CLINIC,39334,38225,0,0,Multiple Health & Medical Homes,"",0,,
OR,*022835,Multiple Health & Medical Homes,Oregon,2019,,"","","","",,,,"","",0,VALLEY FAMILY HEALTH CARE INC,6569,6367,0,0,Multiple Health & Medical Homes,"",0,,
OR,*022868,Multiple Health & Medical Homes,Oregon,2019,,"","","","",,,,"","",0,LA CLINICA DEL VALLE FAM HEALTH CARE CTR,15198,14544,0,0,Multiple Health & Medical Homes,"",0,,
OR,*022891,Multiple Health & Medical Homes,Oregon,2019,,"","","","",,,,"","",0,MOUNTAIN VIEW MED CTR,1499,511,0,0,Multiple Health & Medical Homes,"",0,,
OR,*022959,Multiple Health & Medical Homes,Oregon,2019,,"","","","",,,,"","",0,MULTNOMAH CO FQHC CLINICS,58284,56929,0,0,Multiple Health & Medical Homes,"",0,,
OR,*023015,Multiple Health & Medical Homes,Oregon,2019,,"","","","",,,,"","",0,NORTHWEST HUMAN SERVICES INC,11045,10642,0,0,Multiple Health & Medical Homes,"",0,,
OR,*023197,Multiple Health & Medical Homes,Oregon,2019,,"","","","",,,,"","",0,VIRGINIA GARCIA MEM HLTH CTR,39813,37274,0,0,Multiple Health & Medical Homes,"",0,,
OR,*043158,Multiple Health & Medical Homes,Oregon,2019,,"","","","",,,,"","",0,CORVALLIS CLINIC PC,1008,477,0,0,Multiple Health & Medical Homes,"",0,,
OR,*058334,Multiple Health & Medical Homes,Oregon,2019,,"","","","",,,,"","",0,PORTLAND ADVENTIST DBA ADVENTIST HEALTH PORTLAND,430,268,0,0,Multiple Health & Medical Homes,"",0,,
OR,*066167,Multiple Health & Medical Homes,Oregon,2019,,"","","","",,,,"","",0,SKY LAKES MEDICAL CENTER,5615,1380,0,0,Multiple Health & Medical Homes,"",0,,
OR,*071634,Multiple Health & Medical Homes,Oregon,2019,,"","","","",,,,"","",0,PEACEHEALTH MEDICAL GRP,146,55,,0,Multiple Health & Medical Homes,"",0,,
OR,*122544,HealthShare of Oregon,Oregon,2019,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Managed Dental Care of Oregon,"Clackamas, Multnomah, and Washington Counties",1759,58,1817,HealthShare of Oregon,"",0,MANAGED DENTAL CARE OF OR,3694,3706,1,0,HealthShare of Oregon,"",1,,
OR,*122585,Willamette Valley Community Health,Oregon,2019,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Willamette Valley Community Health,"Benton (97361 only), Clackamas (97002, 97032, 97071, 97362, 97375 only), Linn (97346, 97350, 97352, 97358, 97360, 97383 only), Marion, Polk, and Yamhill (97304 only) Counties",0,0,0,Willamette Valley Community Health,Willamette Valley Community Health,1,WILLAMETTE DENTAL GROUP PC,87,92,,0,Willamette Valley Community Health,"",1,,
OR,*122627,HealthShare of Oregon,Oregon,2019,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),"Capitol Dental Care, Inc.","Benton, Clackamas, Clatsop, Columbia, Hood River, Jackson, Josephine, Klamath, Lane, Lincoln, Linn, Marion, Multnomah, Polk, Umatilla, Wasco, Washington, and Yamhill Counties",10734,634,11368,HealthShare of Oregon,"",0,CAPITOL DENTAL CARE INC,20294,20360,1,0,HealthShare of Oregon,"",1,,
OR,*129853,Eastern Oregon CCO,Oregon,2019,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),"Greater Oregon Behavioral Health, Inc.","Baker (97869 excluded), Clatsop, Columbia, Douglas, Gilliam, Grant, Harney, Hood River, Lake, Malheur (97710 excluded), Morrow, Sherman, Umatilla, Union, Wallowa, Wasco, and Wheeler (97848 excluded) Counties",492,869,1361,"Greater Oregon Behavioral Health, Inc.","",0,GREATER OR BEHAV HLTH INC,2154,2170,,0,"Moda Health|Greater Oregon Behavioral Health, Inc.","",1,,
OR,*130085,Multiple Health & Medical Homes,Oregon,2019,,"","","","",,,,"","",0,PORTLAND ADVENTIST MED CTR,10,,0,0,Multiple Health & Medical Homes,"",,,
OR,*130326,Multiple Health & Medical Homes,Oregon,2019,,"","","","",,,,"","",0,WEST HILLS HEALTHCARE CLN,231,204,0,0,Multiple Health & Medical Homes,"",0,,
OR,*136296,Multiple Health & Medical Homes,Oregon,2019,,"","","","",,,,"","",0,THE RINEHART CLINIC,579,539,0,0,Multiple Health & Medical Homes,"",0,,
OR,*161133,Multiple Health & Medical Homes,Oregon,2019,,"","","","",,,,"","",0,NORTH BEND MEDICAL CENTER INC,4698,1151,0,0,Multiple Health & Medical Homes,"",0,,
OR,*163485,Multiple Health & Medical Homes,Oregon,2019,,"","","","",,,,"","",0,PHYSICIANS MEDICAL CENTER PC,4671,1315,0,0,Multiple Health & Medical Homes,"",0,,
OR,*168094,Advantage Dental Services,Oregon,2019,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Advantage Dental Services,Statewide except Tillamook County,16030,2620,18650,Advantage Dental Services,"",0,ADVANTAGE DENTAL,33077,33164,1,0,DentaQuest,"",1,,
OR,*179051,Multiple Health & Medical Homes,Oregon,2019,,"","","","",,,,"","",0,SALEM CLINIC PC,12867,3932,0,0,Multiple Health & Medical Homes,"",0,,
OR,*182960,Multiple Health & Medical Homes,Oregon,2019,,"","","","",,,,"","",0,MOSAIC MEDICAL,22234,21115,0,0,Multiple Health & Medical Homes,"",0,,
OR,*213342,Multiple Health & Medical Homes,Oregon,2019,,"","","","",,,,"","",0,"WATERFALL CLINIC, INC                                                             ",2311,2016,0,0,Multiple Health & Medical Homes,"",,,
OR,*213353,"Access Dental Plan, LLC",Oregon,2019,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),"Access Dental Plan, LLC","Clackamas, Multnomah, and Washington Counties",0,0,0,"Access Dental Plan, LLC","",0,"ACCESS DENTAL PLAN, LLC                                                           ",,,,0,DentaQuest,"",1,,
OR,*213354,HealthShare of Oregon,Oregon,2019,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Family Dental Care,"Clackamas, Multnomah, and Washington Counties",1824,85,1909,HealthShare of Oregon,"",0,FAMILY DENTAL CARE,3783,3796,1,0,HealthShare of Oregon,"",1,,
OR,*218746,Umpqua Health Alliance,Oregon,2019,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Umpqua Health Alliance,"Douglas (97441, 97467, 97473 excluded) County",25366,1268,26634,Umpqua Health Alliance,Umpqua Health Alliance,1,UMPQUA HEALTH ALLIANCE,711,718,1,0,Umpqua Health Alliance,"",1,,
OR,*218747,Eastern Oregon CCO,Oregon,2019,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Eastern Oregon CCO,"Baker, Gilliam, Grant, Harney, Lake, Malheur, Morrow, Sherman, Umatilla, Union, Wallowa, and Wheeler Counties",47553,3455,51008,Eastern Oregon CCO,Eastern Oregon CCO,1,EASTERN OREGON CCO,709,722,1,0,"Moda Health|Greater Oregon Behavioral Health, Inc.","",1,,
OR,*218748,Willamette Valley Community Health,Oregon,2019,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Willamette Valley Community Health,"Benton (97361 only), Clackamas (97002, 97032, 97071, 97362, 97375 only), Linn (97346, 97350, 97352, 97358, 97360, 97383 only), Marion, Polk, and Yamhill (97304 only) Counties",95266,4569,99835,Willamette Valley Community Health,Willamette Valley Community Health,1,WILLAMETTE VALLEY COMM. HEALTH,1485,1498,,0,Willamette Valley Community Health,"",1,,
OR,*218749,InterCommunity Health Network,Oregon,2019,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),InterCommunity Health Network,"Benton, Lincoln, and Linn Counties",50693,4259,54952,InterCommunity Health Network,InterCommunity Health Network,1,INTERCOMMUNITY HEALTH NETWORK,847,853,1,0,Samaritan Health Services,"",1,,
OR,*218752,HealthShare of Oregon,Oregon,2019,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),HealthShare of Oregon,"Clackamas, Multnomah, and Washington Counties",292701,18735,311436,HealthShare of Oregon,HealthShare of Oregon,1,HEALTH SHARE OF OREGON,3819,3939,1,0,HealthShare of Oregon,"",1,,
OR,*218753,PacificSource Community Solutions - Central Oregon,Oregon,2019,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),PacificSource Community Solutions - Central Oregon,"Crook, Deschutes, Jefferson, and Klamath (97731, 97733, 97737, 97739 only) Counties",45933,2760,48693,PacificSource Community Solutions - Central Oregon,PacificSource Community Solutions - Central Oregon,1,PACIFICSOURCE CENTRAL,1363,1386,1,0,PacificSource,"",1,,
OR,*218754,AllCare Health Plan,Oregon,2019,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),AllCare Health Plan,"Curry, Douglas (97410, 97442 only), Jackson, and Josephine Counties",46556,2978,49534,AllCare Health Plan,AllCare Health Plan,1,ALLCARE CCO,529,536,1,0,AllCare Health,"",1,,
OR,*218756,Trillium Community Health Plan - Southwest,Oregon,2019,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Trillium Community Health Plan,"Benton (97448, 97456 only), Coos (97449 only), Douglas (97424, 97493, 97436, 97441, 97467, 97473 only), Lane, and Linn (97446 only) Counties",83348,4095,87443,Trillium Community Health Plan,Trillium Community Health Plan,1,TRILLIUM COMMUNITY HEALTH,1207,1258,1,0,Centene,Centene,1,,
OR,*218757,Advanced Health,Oregon,2019,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Advanced Health,"Coos, Curry, and Douglas (97459 only) Counties",18239,1123,19362,Advanced Health,Advanced Health,1,ADVANCED HEALTH,309,316,1,0,Advanced Health,"",1,,
OR,*218758,Cascade Health Alliance,Oregon,2019,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Cascade Health Alliance,"Klamath County (97731, 97733, 97737, 97739, 97425 excluded)",17098,642,17740,Cascade Health Alliance,Cascade Health Alliance,1,CASCADE HEALTH ALLIANCE,317,368,1,0,Cascade Health Alliance,"",1,,
OR,*218760,Columbia Pacific,Oregon,2019,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Columbia Pacific,"Clatsop, Columbia, and Tillamook Counties",23302,762,24064,Columbia Pacific,Columbia Pacific,1,COLUMBIA PACIFIC,366,424,1,0,CareOregon,"",1,,
OR,*218764,Jackson Care Connect,Oregon,2019,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),Jackson Care Connect,Jackson County,29265,2271,31536,Jackson Care Connect,Jackson Care Connect,1,JACKSON CARE CONNECT,369,371,1,0,CareOregon,"",1,,
OR,*218765,PrimaryHealth of Josephine County,Oregon,2019,,Comprehensive MCO,Oregon Health Plan (OHP) (Comprehensive MCO),PrimaryHealth of Josephine County,"Douglas (97410, 97442 only), Jackson and Josephine Counties",9481,782,10263,PrimaryHealth of Josephine County,PrimaryHealth of Josephine County,1,PRIMARYHEALTH JOSEPHINE CO CCO,182,182,,0,PrimaryHealth of Josephine County,"",1,,
