state_cd,taf_mc_plan_id,chse_mco_name,state,year,cms_notes,cms_plan_type,cms_program_name,cms_plan_name,cms_geographic_region,cms_medicaid_only_enrollment,cms_dual_enrollment,cms_total_enrollment,cms_parent_organization,kff_mco_name,kff_comprehensive_plan,taf_mc_plan_name,taf_enrollment,taf_enrollment_in_claims,chse_matched_next_year,chse_blue_cross_blue_shield_flag,chse_parent_firm,kff_parent_firm,chse_matched_last_year,chse_parent_firm_acquisition_date,chse_parent_firm_name_change_date
OK,*200751200B,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,TRUHEALTH INTEGRATED CARE,454,145,,0,Oklahoma Health Care Authority,"",,,
OK,*200751320A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"PACK FAMILY CLINIC, PLLC",203,97,,0,Oklahoma Health Care Authority,"",1,,
OK,*200752860A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,LILLARD KELSEY M,1052,905,,0,Oklahoma Health Care Authority,"",1,,
OK,*200754200A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,SOMMER AMY,375,251,,0,Oklahoma Health Care Authority,"",,,
OK,*200755440A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,BURGESS RACHEL L,317,197,,0,Oklahoma Health Care Authority,"",1,,
OK,*200756390A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,HEALTH 1ST FAMILY MEDICINE,1459,814,,0,Oklahoma Health Care Authority,"",1,,
OK,*200761030A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,OLIVE TREE PEDIATRICS,534,292,,0,Oklahoma Health Care Authority,"",1,,
OK,*200764840A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,FAMILY CARE CENTER TAMMY WILLINGHAM LOOMIS,577,294,,0,Oklahoma Health Care Authority,"",1,,
OK,*200765390A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,WEILERT ELIZABETH A,428,74,,0,Oklahoma Health Care Authority,"",1,,
OK,*200765690A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,ROBINSON MARLEE,126,69,,0,Oklahoma Health Care Authority,"",,,
OK,*200766750A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,DIMENSIONS FAMILY PRACTICE,513,173,,0,Oklahoma Health Care Authority,"",1,,
OK,*200766810A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"SPECIAL HEALTH RESOURCES FOR TEXAS, INCORPORATED",300,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200767780A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,ICARE CENTER LLC,2,2,,0,Oklahoma Health Care Authority,"",1,,
OK,*200768710A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,KARNES FAMILY HEALTH,1151,344,,0,Oklahoma Health Care Authority,"",1,,
OK,*200769020A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,ACCESS SOLUTIONS MEDICAL GROUP II,787,351,,0,Oklahoma Health Care Authority,"",1,,
OK,*200769020B,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,ACCESS SOLUTIONS MEDICAL GROUP SAPULPA,664,207,,0,Oklahoma Health Care Authority,"",1,,
OK,*200769590A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"SAINTS MEDICAL GROUP, LLC",22,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200769590C,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,SSM HEALTH MEDICAL GROUP EL RENO,1680,1056,,0,Oklahoma Health Care Authority,"",1,,
OK,*200769590E,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"SAINTS MEDICAL GROUP, LLC",116,76,,0,Oklahoma Health Care Authority,"",1,,
OK,*200769590G,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,SSM HEALTH MEDICAL GROUP CROSSWAYS,960,531,,0,Oklahoma Health Care Authority,"",1,,
OK,*200773160A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"A M HEALTHCARE CLINIC, LLC",582,394,,0,Oklahoma Health Care Authority,"",1,,
OK,*200774840A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"CORNER CLINIC APRN-CNP, PLLC",745,558,,0,Oklahoma Health Care Authority,"",1,,
OK,*200777140A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,HOME RUN HEALTHCARE,113,79,,0,Oklahoma Health Care Authority,"",1,,
OK,*200782400A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,RESTORE FAMILY MEDICAL CLINIC,371,243,,0,Oklahoma Health Care Authority,"",1,,
OK,*200786450A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"BALANCE FAMILY PRACTICE MEDICAL SPA, LLC",275,183,,0,Oklahoma Health Care Authority,"",1,,
OK,*200786560A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,CROWDER JENNA L,168,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200787710A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,JANEYJANEJANEANRP-CNPLLC,209,137,,0,Oklahoma Health Care Authority,"",1,,
OK,*200788500B,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,BAKER HANKTON CHRISTIN,71,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200788530B,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,MCGOVERN KATHLEEN,196,152,,0,Oklahoma Health Care Authority,"",1,,
OK,*200788540B,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,KRIEGSMAN REBEKAH,339,197,,0,Oklahoma Health Care Authority,"",1,,
OK,*200789630A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,STACY LAUREL E,217,111,,0,Oklahoma Health Care Authority,"",1,,
OK,*200789990A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,MUCKELRATH HALIE D,240,121,,0,Oklahoma Health Care Authority,"",1,,
OK,*200790790A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,BUNN ROBIN,280,175,,0,Oklahoma Health Care Authority,"",1,,
OK,*200792830A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,NYBERG CARL D,39,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200794110A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,DODD KANDRA L,257,146,,0,Oklahoma Health Care Authority,"",1,,
OK,*200796560A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,BETHANY MEDICAL CLINIC PLLC,1018,263,,0,Oklahoma Health Care Authority,"",1,,
OK,*200797060A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,GEISLER TIFFANY H,196,136,,0,Oklahoma Health Care Authority,"",1,,
OK,*200797460A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,BEAIR MEDICAL GROUP PLLC,937,473,,0,Oklahoma Health Care Authority,"",1,,
OK,*200798290A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,ERIN SLOAN MD,235,152,,0,Oklahoma Health Care Authority,"",1,,
OK,*200798930A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,ZLATNIK ISABELLE,148,85,,0,Oklahoma Health Care Authority,"",1,,
OK,*200799400A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,DREIER ANTON D,291,140,,0,Oklahoma Health Care Authority,"",1,,
OK,*200800980A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,SKINNER FAMILY PRACTICE LLC,195,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200801630A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,HUTCHINSON CHRISTOPHER,228,100,,0,Oklahoma Health Care Authority,"",,,
OK,*200801820A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,TRAIL CREEK WELLNESS PC,506,396,,0,Oklahoma Health Care Authority,"",1,,
OK,*200802140A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,WHITAKER BRITTANYE K,14,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200802260A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,ELASS NEDAL,67,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200804130B,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,REDMOND JOSHUA,187,64,,0,Oklahoma Health Care Authority,"",1,,
OK,*200806100A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"TULSA HEALTH AND WELLNESS MEDICAL CENTER, LLC",805,408,,0,Oklahoma Health Care Authority,"",1,,
OK,*200806580A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,COOK THOMAS T,453,292,,0,Oklahoma Health Care Authority,"",1,,
OK,*200807580A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,RELIANT HEALTH WELLNESS PLLC,538,357,,0,Oklahoma Health Care Authority,"",1,,
OK,*200808120A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,WAURIKA FAMILY CARE,403,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200808120B,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,SANFORD CHILDRENS CLINIC,1794,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200809550A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,TODAY CLINIC NORTH OKC,554,82,,0,Oklahoma Health Care Authority,"",1,,
OK,*200810700A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,SPENCER KELSEY G,106,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200813710A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,TODAY CLINIC WEST OKC,465,119,,0,Oklahoma Health Care Authority,"",1,,
OK,*200814510A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,RODRIGUEZ-CUADRADO GLORIA I,616,216,,0,Oklahoma Health Care Authority,"",1,,
OK,*200816060A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,BRADY RACHEAL I,220,146,,0,Oklahoma Health Care Authority,"",1,,
OK,*200816080A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,UNGER ADRIAN S,587,388,,0,Oklahoma Health Care Authority,"",1,,
OK,*200819250A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"GRAND LAKE HEALTHCARE, LLC",727,450,,0,Oklahoma Health Care Authority,"",1,,
OK,*200820190C,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,SOLUTIONS PRACTICE MANAGEMENT,174,74,,0,Oklahoma Health Care Authority,"",1,,
OK,*200823210A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,WARREN CHERYL E,94,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200831140A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,HAMMONS VICKI D,187,158,,0,Oklahoma Health Care Authority,"",1,,
OK,*200832480A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,PETERS GRACE,7,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200833040A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"GLORYLAND HEALTHCARE SERVICES, LLC",445,108,,0,Oklahoma Health Care Authority,"",1,,
OK,*200836430A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,HOOG MONICA,326,154,,0,Oklahoma Health Care Authority,"",1,,
OK,*200836640A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,CROSS BRADLEY E,322,200,,0,Oklahoma Health Care Authority,"",1,,
OK,*200839570C,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,OSU-AJ DR. MICHAEL STRATTON,1825,1170,,0,Oklahoma Health Care Authority,"",1,,
OK,*200839570F,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"OSU-AJ OSU MEDICINE DR. JAMES CORNWELL, D.O.",275,136,,0,Oklahoma Health Care Authority,"",1,,
OK,*200839570G,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,OSU-AJ OSU MEDICINE BROKEN ARROW,297,139,,0,Oklahoma Health Care Authority,"",1,,
OK,*200839570M,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,OSU-AJ SPRINGER PEDS,1704,1500,,0,Oklahoma Health Care Authority,"",1,,
OK,*200839570N,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,OSU-AJ KANSAS MEDICAL CLINIC,846,666,,0,Oklahoma Health Care Authority,"",1,,
OK,*200839570O,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,OSU-AJ OSU MEDICINE MANNFORD,262,160,,0,Oklahoma Health Care Authority,"",1,,
OK,*200839570P,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"OSU-AJ ASHLEY PETERSEN, M.D.",573,521,,0,Oklahoma Health Care Authority,"",1,,
OK,*200839570Q,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"OSU-AJ ERIN LATIMER, M.D.",720,456,,0,Oklahoma Health Care Authority,"",1,,
OK,*200840520A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,DEEMER MALAYA,149,83,,0,Oklahoma Health Care Authority,"",1,,
OK,*200841500A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,HORIZON MEDICAL LLC,240,123,,0,Oklahoma Health Care Authority,"",1,,
OK,*200846830A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,SPARLIN DAVID,178,80,,0,Oklahoma Health Care Authority,"",1,,
OK,*200846940A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,IORGA PEDIATRICS LLC,928,671,,0,Oklahoma Health Care Authority,"",1,,
OK,*200848650A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,CARRUS CARE PHYSICIANS GROUP INC,181,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200849120A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,PENNYPACKER FAMILY NURSE PRACTITIONERS,236,114,,0,Oklahoma Health Care Authority,"",1,,
OK,*200850540A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,MORGAN GARRETT,231,89,,0,Oklahoma Health Care Authority,"",1,,
OK,*200851910A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,KIDS CLINIC OF PARIS,97,53,,0,Oklahoma Health Care Authority,"",1,,
OK,*200853400A,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,BOLLINGER HALEY A,33,,,0,Oklahoma Health Care Authority,"",1,,
OK,*200853910B,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,GRAFTON PAMELA,137,103,,0,Oklahoma Health Care Authority,"",,,
OK,*200858720B,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,RUSSELL SCOTT,100,,,0,Oklahoma Health Care Authority,"",,,
OK,*200858730B,Multiple Primary Care Providers,Oklahoma,2021,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,SEVERNS ELIZABETH G,120,,,0,Oklahoma Health Care Authority,"",,,
