state_cd,taf_mc_plan_id,chse_mco_name,state,year,cms_notes,cms_plan_type,cms_program_name,cms_plan_name,cms_geographic_region,cms_medicaid_only_enrollment,cms_dual_enrollment,cms_total_enrollment,cms_parent_organization,kff_mco_name,kff_comprehensive_plan,taf_mc_plan_name,taf_enrollment,taf_enrollment_in_claims,chse_matched_next_year,chse_blue_cross_blue_shield_flag,chse_parent_firm,kff_parent_firm,chse_matched_last_year,chse_parent_firm_acquisition_date,chse_parent_firm_name_change_date
VT,"",Department of Vermont Health Access,Vermont,2020,,Comprehensive MCO + MLTSS,Global Commitment To Health Demonstration (Comprehensive MCO + MLTSS),Department of Vermont Health Access,Statewide,118104,552,118656,Agency of Human Services,"",0,"",,,0,0,Vermont Agency of Human Services,"",0,,
WA,"",Multiple Health & Medical Homes,Washington,2020,,Other Prepaid Health Plan (PHP) (limited benefits),Apple Health/Healthy Options Health Home Program (Other Prepaid Health Plan (PHP) (limited benefits)),Multiple Sites,"Adams, Asotin, Benton, Chelan, Clallam, Clark, Columbia, Cowlitz, Douglas, Ferry, Franklin, Garfield, Grant, Grays Harbor, Island, Jefferson, King, Kitsap, Kittitas, Klickitat, Lewis, Lincoln, Mason, Okanogan, Pacific, Pend Oreille, Pierce, San Juan, Skagit, Skamania, Snohomish, Spokane, Stevens, Thurston, Wahkiakum, Walla Walla, Whatcom, Whitman, and Yakima counties",12761,0,12761,Multiple Sites,"",0,"",,,0,0,Multiple Health & Medical Homes,"",0,,
WA,"",Multiple Transportation Brokers,Washington,2020,,Non-Emergency Medical Transportation,NEMT (Non-Emergency Medical Transportation),Multiple Transportation Brokers,Statewide,1830122,0,1830122,Multiple Transportation Brokers,"",0,"",,,0,0,Multiple Transportation Brokers,"",0,,
WA,*100150900,Multiple Primary Care Providers,Washington,2020,,Primary Care Case Management (PCCM),PCCM (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,"Benton, Clallam, Ferry, Grays Harbor, King Snohomish, Lincoln, Okanogan, Spokane, Stevens, Whatcom, and Yakima counties",0,0,0,Multiple Primary Care Providers,"",0,PUYALLUP TRIBAL HEALTH AUTHORITY,550,550,1,0,Multiple Primary Care Providers,"",1,,
WA,*100236400,Multiple Primary Care Providers,Washington,2020,,Primary Care Case Management (PCCM),PCCM (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,"Benton, Clallam, Ferry, Grays Harbor, King Snohomish, Lincoln, Okanogan, Spokane, Stevens, Whatcom, and Yakima counties",0,0,0,Multiple Primary Care Providers,"",0,ROGER SAUX HEALTH CENTER - MEDICAL,32,32,1,0,Multiple Primary Care Providers,"",1,,
WA,*100743200,Multiple Primary Care Providers,Washington,2020,,Primary Care Case Management (PCCM),PCCM (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,"Benton, Clallam, Ferry, Grays Harbor, King Snohomish, Lincoln, Okanogan, Spokane, Stevens, Whatcom, and Yakima counties",0,0,0,Multiple Primary Care Providers,"",0,DAVID C WYNE COOP MEMORIAL CLINIC,72,72,1,0,Multiple Primary Care Providers,"",1,,
WA,*100781700,Multiple Primary Care Providers,Washington,2020,,Primary Care Case Management (PCCM),PCCM (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,"Benton, Clallam, Ferry, Grays Harbor, King Snohomish, Lincoln, Okanogan, Spokane, Stevens, Whatcom, and Yakima counties",0,0,0,Multiple Primary Care Providers,"",0,NATIVE HEALTH OF SPOKANE,338,338,1,0,Multiple Primary Care Providers,"",1,,
WA,*101256100,Multiple Primary Care Providers,Washington,2020,,Primary Care Case Management (PCCM),PCCM (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,"Benton, Clallam, Ferry, Grays Harbor, King Snohomish, Lincoln, Okanogan, Spokane, Stevens, Whatcom, and Yakima counties",0,0,0,Multiple Primary Care Providers,"",0,YAKAMA HEALTH CENTER,1265,1267,1,0,Multiple Primary Care Providers,"",1,,
WA,*101351400,Multiple Primary Care Providers,Washington,2020,,Primary Care Case Management (PCCM),PCCM (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,"Benton, Clallam, Ferry, Grays Harbor, King Snohomish, Lincoln, Okanogan, Spokane, Stevens, Whatcom, and Yakima counties",0,0,0,Multiple Primary Care Providers,"",0,NOOKSACK COMMUNITY CLINIC,55,55,1,0,Multiple Primary Care Providers,"",1,,
WA,*101954400,Multiple Primary Care Providers,Washington,2020,,Primary Care Case Management (PCCM),PCCM (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,"Benton, Clallam, Ferry, Grays Harbor, King Snohomish, Lincoln, Okanogan, Spokane, Stevens, Whatcom, and Yakima counties",3311,0,3311,Multiple Primary Care Providers,"",0,COLVILLE INDIAN HEALTH CLINIC,282,282,1,0,Multiple Primary Care Providers,"",1,,
WA,*101985700,Multiple Primary Care Providers,Washington,2020,,Primary Care Case Management (PCCM),PCCM (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,"Benton, Clallam, Ferry, Grays Harbor, King Snohomish, Lincoln, Okanogan, Spokane, Stevens, Whatcom, and Yakima counties",0,0,0,Multiple Primary Care Providers,"",0,LOWER ELWHA HEALTH CLINIC,153,153,1,0,Multiple Primary Care Providers,"",1,,
WA,*104367300,Multiple Primary Care Providers,Washington,2020,,Primary Care Case Management (PCCM),PCCM (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,"Benton, Clallam, Ferry, Grays Harbor, King Snohomish, Lincoln, Okanogan, Spokane, Stevens, Whatcom, and Yakima counties",0,0,0,Multiple Primary Care Providers,"",0,SEATTLE INDIAN HEALTH BOARD,370,370,1,0,Multiple Primary Care Providers,"",1,,
WA,*104519000,Multiple Primary Care Providers,Washington,2020,,Primary Care Case Management (PCCM),PCCM (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,"Benton, Clallam, Ferry, Grays Harbor, King Snohomish, Lincoln, Okanogan, Spokane, Stevens, Whatcom, and Yakima counties",0,0,0,Multiple Primary Care Providers,"",0,LUMMI TRIBAL HEALTH CENTER,478,478,1,0,Multiple Primary Care Providers,"",1,,
WA,*105010101,Community Health Plan,Washington,2020,,Comprehensive MCO,Fully Integrated Managed Care (FIMC) (Comprehensive MCO),Community Health Plan,"Adams, Asotin, Benton, Clark, Columbia, Ferry, Franklin, Garfield, Island, King, Kittitas, Klickitat, Lincoln, Pend Oreille, San Juan, Skagit, Snohomish, Skamania, Spokane, Stevens, Walla Walla, Whatcom, Whitman, and Yakima counties",0,0,0,Community Health Plan,Community Health Plan of Washington,1,CHPW HEALTHY OPTIONS,10,48,,0,Community Health Plan of Washington,"",1,,
WA,*105010109,Community Health Plan,Washington,2020,,Comprehensive MCO,Fully Integrated Managed Care (FIMC) (Comprehensive MCO),Community Health Plan,"Adams, Asotin, Benton, Clark, Columbia, Ferry, Franklin, Garfield, Island, King, Kittitas, Klickitat, Lincoln, Pend Oreille, San Juan, Skagit, Snohomish, Skamania, Spokane, Stevens, Walla Walla, Whatcom, Whitman, and Yakima counties",203845,0,203845,Community Health Plan,Community Health Plan of Washington,1,CHPW FULLY INTEGRATED MANAGED CARE,245053,245629,1,0,Community Health Plan of Washington,"",1,,
WA,*105010110,Community Health Plan,Washington,2020,,Behavioral Health Organization (BHO) only (PIHP and/or PAHP),Behavioral Health Services Only (BHSO) (Behavioral Health Organization (BHO) only (PIHP and/or PAHP)),Community Health Plan of Washington,"Adams, Asotin, Benton, Clark, Columbia, Ferry, Franklin, Garfield, Island, King, Kittitas, Klickitat, Lincoln, Pend Oreille, San Juan, Skagit, Snohomish, Skamania, Spokane, Stevens, Walla Walla, Whatcom, Whitman, and Yakima counties",24870,0,24870,Community Health Plan of Washington,"",0,CHPW BEHAVIORAL HEALTH SERVICES ONLY,31333,31322,1,0,Community Health Plan of Washington,"",1,,
WA,*105010208,Molina Health Care of Washington,Washington,2020,,Comprehensive MCO,Fully Integrated Managed Care (FIMC) (Comprehensive MCO),Molina Health Care of Washington,"Adams, Asotin, Benton, Chelan, Clallam, Clark, Columbia, Cowlitz, Douglas, Ferry, Franklin, Garfield, Grant, Grays Harbor, Island, Jefferson, King, Kitsap, Kittitas, Klickitat, Lewis, Lincoln, Mason, Okanogan, Pacific, Pend Oreille, Pierce, San Juan, Skagit, Skamania, Snohomish, Spokane, Stevens, Thurston, Wahkiakum, Walla Walla, Whatcom, Whitman, and Yakima counties",836673,0,836673,Molina Health Care of Washington,Molina Health Care of Washington,1,MHC FULLY INTEGRATED MANAGED CARE,970331,972044,1,0,Molina,Molina,1,,
WA,*105010209,Molina Health Care of Washington,Washington,2020,,Behavioral Health Organization (BHO) only (PIHP and/or PAHP),Behavioral Health Services Only (BHSO) (Behavioral Health Organization (BHO) only (PIHP and/or PAHP)),Molina Health Care,"Adams, Asotin, Benton, Chelan, Clallam, Clark, Columbia, Cowlitz, Douglas, Ferry, Franklin, Garfield, Grant, Grays Harbor, Island, Jefferson, King, Kitsap, Kittitas, Klickitat, Lewis, Lincoln, Mason, Okanogan, Pacific, Pend Oreille, Pierce, San Juan, Skagit, Skamania, Snohomish, Spokane, Stevens, Thurston, Wahkiakum, Walla Walla, Whatcom, Whitman, and Yakima counties",42456,0,42456,Molina Health Care,"",0,MHC BEHAVIORAL HEALTH SERVICES ONLY,53458,53440,1,0,Molina,"",1,,
WA,*105011001,Providence Elder Place,Washington,2020,,Program of All-Inclusive Care for the Elderly (PACE),PACE (Program of All-inclusive Care for the Elderly (PACE)),PACE,Statewide,965,0,965,PACE,"",0,PROVIDENCE ELDER PLACE,1121,1120,1,0,Providence,"",1,,
WA,*201599810,Amerigroup,Washington,2020,,Comprehensive MCO,Fully Integrated Managed Care (FIMC) (Comprehensive MCO),Amerigroup,"Adams, Asotin, Benton, Chelan, Clallam, Clark, Columbia, Cowlitz, Douglas, Ferry, Franklin, Garfield, Grant, Grays Harbor, Island, Jefferson, King, Kitsap, Kittitas, Klickitat, Lewis, Lincoln, Mason, Okanogan, Pacific, Pend Oreille, Pierce, San Juan, Skagit, Skamania, Snohomish, Spokane, Stevens, Thurston, Wahkiakum, Walla Walla, Whatcom, Whitman, and Yakima counties",195743,0,195743,Amerigroup,Amerigroup,1,AMG FULLY INTEGRATED MANAGED CARE,248966,249518,1,0,Anthem,Anthem,1,,
WA,*201599811,Amerigroup,Washington,2020,,Behavioral Health Organization (BHO) only (PIHP and/or PAHP),Behavioral Health Services Only (BHSO) (Behavioral Health Organization (BHO) only (PIHP and/or PAHP)),Amerigroup,"Adams, Asotin, Benton, Chelan, Clallam, Clark, Columbia, Cowlitz, Douglas, Ferry, Franklin, Garfield, Grant, Grays Harbor, Island, Jefferson, King, Kitsap, Kittitas, Klickitat, Lewis, Lincoln, Mason, Okanogan, Pacific, Pend Oreille, Pierce, San Juan, Skagit, Skamania, Snohomish, Spokane, Stevens, Thurston, Wahkiakum, Walla Walla, Whatcom, Whitman, and Yakima counties",33728,0,33728,Amerigroup,"",0,AMG BEHAVIORAL HEALTH SERVICES ONLY,41423,41394,1,0,Anthem,"",1,,
WA,*201599905,Coordinated Care of Washington,Washington,2020,,"","","","",,,,"","",0,CCC HEALTHY OPTIONS FOSTER CARE,28116,28293,0,0,Centene,"",0,,
WA,*201599907,Coordinated Care of Washington,Washington,2020,,Comprehensive MCO,Fully Integrated Managed Care (FIMC) (Comprehensive MCO),Coordinated Care of Washington,"Asotin, Benton, Chelan, Columbia, Douglas, Franklin, Garfield, Grant, Island, King, Kittitas, Okanogan, Pierce, San Juan, Skagit, Snohomish, Walla Walla, Whatcom, Whitman, and Yakima counties",172296,0,172296,Coordinated Care of Washington,Coordinated Care of Washington,1,CCC FULLY INTEGRATED MANAGED CARE,179970,180552,1,0,Centene,Centene,1,,
WA,*201599908,Coordinated Care of Washington,Washington,2020,,Behavioral Health Organization (BHO) only (PIHP and/or PAHP),Behavioral Health Services Only (BHSO) (Behavioral Health Organization (BHO) only (PIHP and/or PAHP)),Coordinated Care of Washington,"Asotin, Benton, Chelan, Columbia, Douglas, Franklin, Garfield, Grant, Island, King, Kittitas, Okanogan, Pierce, San Juan, Skagit, Snohomish, Walla Walla, Whatcom, Whitman, and Yakima counties",21861,0,21861,Coordinated Care of Washington,"",0,CCC BEHAVIORAL HEALTH SERVICES ONLY,27040,27036,1,0,Centene,"",1,,
WA,*201609408,United Health Care,Washington,2020,,Behavioral Health Organization (BHO) only (PIHP and/or PAHP),Behavioral Health Services Only (BHSO) (Behavioral Health Organization (BHO) only (PIHP and/or PAHP)),United Health Care,"Clallam, Cowlitz, Grays Pacific, Harbor, Island, Jefferson, Juan, King, Kitsap, Lewis, Mason, Pierce, San Skagit, Snohomish, Thurston, Wahkiakum, and Whatcom counties",24591,0,24591,United Health Care,"",0,UHC BEHAVIORAL HEALTH SERVICE ONLY,30344,30309,1,0,United Healthcare,"",1,,
WA,*201609409,United Health Care,Washington,2020,,Comprehensive MCO,Fully Integrated Managed Care (FIMC) (Comprehensive MCO),United Health Care,"Clallam, Cowlitz, Grays Pacific, Harbor, Island, Jefferson, Juan, King, Kitsap, Lewis, Mason, Pierce, San Skagit, Snohomish, Thurston, Wahkiakum, and Whatcom counties",199139,0,199139,United Health Care,United Health Care,1,UHC FULLY INTEGRATED MANAGED CARE,249240,249892,1,0,United Healthcare,UnitedHealth Group,1,,
WA,*208525800,Multiple Primary Care Providers,Washington,2020,,Primary Care Case Management (PCCM),PCCM (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,"Benton, Clallam, Ferry, Grays Harbor, King Snohomish, Lincoln, Okanogan, Spokane, Stevens, Whatcom, and Yakima counties",0,0,0,Multiple Primary Care Providers,"",0,LAKE ROOSEVELT COMMUNITY HEALTH CENTERS,59,59,1,0,Multiple Primary Care Providers,"",1,,
WA,*208713501,Amerigroup,Washington,2020,,"","","","",,,,"","",0,AMG - EMPLOYMENT,4901,4952,0,0,Anthem,"",0,,
WA,*208713502,Amerigroup,Washington,2020,,"","","","",,,,"","",0,AMG - HOUSING,6535,6590,0,0,Anthem,"",0,,
WA,*208713503,Amerigroup,Washington,2020,,"","","","",,,,"","",0,AMG - HOUSING & EMPLOYMENT,2416,2477,0,0,Anthem,"",0,,
WA,*209579901,International Community Health Services,Washington,2020,,"","","","",,,,"","",0,INTERNATIONAL COMMUNITY HEALTH SERVICES- PACE,75,75,1,0,International Community Health Services,"",0,,
WI,"",Children's Hospital of Wisconsin,Wisconsin,2020,,Other Prepaid Health Plan (PHP) (limited benefits),Care4Kids (Other Prepaid Health Plan (PHP) (limited benefits)),Children's Hospital of Wisconsin,"Kenosha, Milwaukee, Ozaukee, Racine, Washington, and Washington Counties",3092,0,3092,Children's Hospital of Wisconsin,"",0,"",,,0,0,Children's Hospital of Wisconsin,"",0,,
WI,*69000230,"Dean Health Plan, Inc.",Wisconsin,2020,,Comprehensive MCO,BadgerCare Plus (Comprehensive MCO),Dean Health Plan,"Columbia, Dane, Dodge, Iowa, Jefferson, Rock, and Sauk Counties",39989,10,39999,Dean Health Plan,Dean Health Plan,1,DEAN HEALTH PLAN,15539,15593,1,0,SSM Health,"",1,,
WI,*69000231,"Dean Health Plan, Inc.",Wisconsin,2020,,Comprehensive MCO,BadgerCare Plus (Comprehensive MCO),Dean Health Plan,"Columbia, Dane, Dodge, Iowa, Jefferson, Rock, and Sauk Counties",0,0,0,Dean Health Plan,Dean Health Plan,1,DEAN HEALTH PLAN,25298,25367,1,0,SSM Health,"",1,,
WI,*69000932,United Healthcare Community Plan,Wisconsin,2020,,Comprehensive MCO,BadgerCare Plus (Comprehensive MCO),UnitedHealthcare Community Plan,Statewide,174683,104,174787,UnitedHealthcare Community Plan,UnitedHealthcare Community Plan,1,UNITED HEALTHCARE COMMUNITY PLAN,108414,108725,1,0,United Healthcare,UnitedHealth Group,1,,
WI,*69002331,Community Health Care Plan,Wisconsin,2020,,Comprehensive MCO + MLTSS,Family Care Partnership (Comprehensive MCO + MLTSS),Community Care Health Plan,"Calumet, Kenosha, Milwaukee, Outagamie, Ozaukee, Racine, Washington, Waukesha, and Waupaca Counties",185,503,688,"Community Care Health Plan, Inc. ,Ai Community Care, Inc.",Community Care Health Plan,1,CCE PARTNERSHIP,350,374,1,0,"Community Care, Inc.","",1,,
WI,*69002341,Community Health Care Plan,Wisconsin,2020,,Comprehensive MCO + MLTSS,Family Care Partnership (Comprehensive MCO + MLTSS),Community Care Health Plan,"Calumet, Kenosha, Milwaukee, Outagamie, Ozaukee, Racine, Washington, Waukesha, and Waupaca Counties",0,0,0,"Community Care Health Plan, Inc. ,Ai Community Care, Inc.",Community Care Health Plan,1,CCE PARTNERSHIP PROGRAM,150,154,1,0,"Community Care, Inc.","",1,,
WI,*69002630,Independent Care (ICARE) Health Plan,Wisconsin,2020,,Comprehensive MCO,BadgerCare Plus (Comprehensive MCO),Independent Care (iCare),"Adams, Brown, Calumet, Columbia, Crawford, Door, Fond du Lac, Grant, Green, Green Lake, Iowa, Jackson, Jefferson, Juneau, Kenosha, Kewaunee, La Crosse, Manitowoc, Marinette, Milwaukee, Monroe, Oconto, Outagamie, Ozuakee, Racine, Richland, Sauk, Shawano, Sheboygan, Trempealeau, Vernon, Walworth, Washington, Waukesha, Waupaca, and Winnebago Counties",0,0,0,Independent Care (iCare),Independent Care (iCare),1,INDEPENDENT CARE (ICARE),7846,7864,1,0,Centers for Independence|Humana,Humana,1,,
WI,*69002631,Independent Care (ICARE) Health Plan,Wisconsin,2020,,Comprehensive MCO,SSI Managed Care (Comprehensive MCO),Independent Care (iCare),"Adams, Brown, Calumet, Columbia, Crawford, Dane, Dodge, Door, Fond du Lac, Grant, Green, Green Lake, Iowa, Jackson, Jefferson, Juneau, Kenosha, Kewaunee, La Crosse, Manitowoc, Marinette, Milwaukee, Monroe, Oconto, Outagamie, Ozuakee, Racine, Richland, Rock, Sauk, Shawano, Sheboygan, Trempealeau, Vernon, Walworth, Washington, Waukesha, Waupaca, and Winnebago Counties",0,0,0,Independent Care (iCare),Independent Care (iCare),1,INDEPENDENT CARE (ICARE) (MEDICAL),3939,3956,1,0,Centers for Independence|Humana,Humana,1,,
WI,*69002731,My Choice Wisconsin Health Plan Inc.,Wisconsin,2020,,"","","","",,,,"","",0,PR MCWHP DANE,1829,1863,1,0,"My Choice Wisconsin, Inc.","",1,,2020-10-01
WI,*69003530,MHS Health Wisconsin,Wisconsin,2020,,Comprehensive MCO,BadgerCare Plus (Comprehensive MCO),MHS of Wisconsin,Statewide,42849,13,42862,MHS of Wisconsin,MHS of Wisconsin,1,MHS HEALTH WISCONSIN,26554,26678,1,0,Centene,Centene,1,,
WI,*69004230,Children Come First,Wisconsin,2020,,Behavioral Health Organization (BHO) only (PIHP and/or PAHP),Children Come First (CCF) (Behavioral Health Organization (BHO) only (PIHP and/or PAHP)),Children Come First,Dane County,113,0,113,Children Come First,"",0,CHILDREN COME FIRST,185,191,1,0,Children Come First,"",1,,
WI,*69004330,Security Health Plan of Wisconsin,Wisconsin,2020,,Comprehensive MCO,BadgerCare Plus (Comprehensive MCO),Security Health Plan of Wisconsin,"Adams, Ashland, Barron, Bayfield, Buffalo, Burnette, Chippewa, Clark, Crawford, Dodge, Douglas, Dunn, Eau Claire, Forest, Green Lake, Iron, Jackson, Juneau, La Crosse, Langlade, Lincoln, Marathon, Marquette, Monroe, Oneida, Outagamie, Pepin, Pierce, Polk, Portage, Price, Rusk, Sawyer, Shawano, Taylor, Trempealeau, Vernon, Vilas, Washburn, Waupaca, Waushara, and Winnebago",61584,38,61622,Security Health Plan,Security Health Plan of Wisconsin,1,SECURITY HEALTH PLAN OF WISC,58767,58897,1,0,Marshfield Clinic Health System,"",1,,
WI,*69004631,Molina Healthcare of Wisconsin,Wisconsin,2020,,Comprehensive MCO,BadgerCare Plus (Comprehensive MCO),Molina Health Plan,"Brown, Calumet, Dodge, Door, Florence, Fond du Lac, Forest, Green Lake, Jefferson, Kenosha, Kewaunee, Lincoln, Manitowoc, Marathon, Marinette, Marquette, Milwaukee, Oconto, Oneida, Outagamie, Ozaukee, Portage, Racine, Shawano, Sheboygan, Vilas, Walworth, Washington, Waukesha, Waupaca, Waushara, and Winnebago Counties",60454,17,60471,Molina Healthcare,Molina Health Plan,1,MOLINA HEALTHCARE,46163,46287,1,0,Molina,Molina,1,,
WI,*69004632,Molina Healthcare of Wisconsin,Wisconsin,2020,,Comprehensive MCO,BadgerCare Plus (Comprehensive MCO),Molina Health Plan,"Brown, Calumet, Dodge, Door, Florence, Fond du Lac, Forest, Green Lake, Jefferson, Kenosha, Kewaunee, Lincoln, Manitowoc, Marathon, Marinette, Marquette, Milwaukee, Oconto, Oneida, Outagamie, Ozaukee, Portage, Racine, Shawano, Sheboygan, Vilas, Walworth, Washington, Waukesha, Waupaca, Waushara, and Winnebago Counties",0,0,0,Molina Healthcare,Molina Health Plan,1,MOLINA HEALTHCARE,11318,11393,1,0,Molina,Molina,1,,
WI,*69004730,MercyCare Insurance Company,Wisconsin,2020,,Comprehensive MCO,BadgerCare Plus (Comprehensive MCO),MercyCare Insurance Company,Rock and Walworth Counties,13289,14,13303,MercyCare Insurance Company,MercyCare Insurance Company,1,MERCY CARE INSURANCE COMPANY,12914,12964,1,0,Mercy Health Corporation,"",1,,
WI,*69004831,Network Health Plan,Wisconsin,2020,,Comprehensive MCO,BadgerCare Plus (Comprehensive MCO),Network Health Plan,Statewide,43741,13,43754,Network Health Plan,Network Health Plan,1,NETWORK HEALTH PLAN,28507,28651,1,0,Froedtert Health|Ascension Wisconsin,"",1,,
WI,*69005130,WrapAround Milwaukee,Wisconsin,2020,,Behavioral Health Organization (BHO) only (PIHP and/or PAHP),WrapAround Milwaukee (Behavioral Health Organization (BHO) only (PIHP and/or PAHP)),Wrap Around Milwaukee,Milwaukee County,1086,2,1088,Wrap Around Milwaukee,"",0,MILWAUKEE COUNTY MENTAL HEALTH,1503,1514,1,0,Milwaukee County Health and Human Services,"",1,,
WI,*69005530,Lakeland Care Inc.,Wisconsin,2020,,MLTSS only (PIHP and/or PAHP),Family Care (MLTSS only (PIHP and/or PAHP)),"Lakeland Care, Inc.","Adams, Brown, Calumet, Columbia, Dodge, Door, Florence, Fond du Lac, Forest, Green Lake, Jefferson, Langlade, Lincoln, Manitowoc, Marathon, Marinette, Marquette, Menominee, Oconto, Oneida, Outagamie, Portage, Shawano, Vilas, Waupaca, Waushara, Winnebago, and Wood Counties",0,0,0,Lakeland Care District,"",0,LCI FC-FOND DU LAC-MANITOWOC-WINNEBAGO,2921,2961,1,0,Lakeland Care,"",1,,
WI,*69005630,Inclusa Inc.,Wisconsin,2020,,MLTSS only (PIHP and/or PAHP),Family Care (MLTSS only (PIHP and/or PAHP)),"Inclusa, Inc.","Ashland, Adams, Barron, Bayfield, Brown, Buffalo, Burnett, Calumet, Chippewa, Clark, Columbia, Crawford, Dodge, Door, Douglas, Dunn, Eau Claire, Florence, Forest, Fond du Lac, Grant, Green, Green Lake, Iowa, Iron, Jackson, Jefferson, Juneau, Kewaunee, La Crosse, Lafayette, Langlade, Lincoln, Manitowoc, Marathon, Marinette, Marquette, Menominee, Monroe, Oconto, Oneida, Outagamie, Ozaukee, Pepin, Pierce, Polk, Portage, Price, Richland, Rock, Rusk, St. Croix, Sauk, Sawyer, Shawano, Sheboygan, Taylor, Trempealeau, Vernon, Vilas, Walworth, Washburn, Washington, Waukesha, Waupaca, Waushara, Winnebago, and Wood Counties",0,0,0,Inclusa,"",0,INCLUSA FC-BUF-CLRK-JACK-LACR-MONR-PEP-TREMP-VERN,4046,4094,1,0,Inclusa,"",1,,
WI,*69005730,Inclusa Inc.,Wisconsin,2020,,MLTSS only (PIHP and/or PAHP),Family Care (MLTSS only (PIHP and/or PAHP)),"Inclusa, Inc.","Ashland, Adams, Barron, Bayfield, Brown, Buffalo, Burnett, Calumet, Chippewa, Clark, Columbia, Crawford, Dodge, Door, Douglas, Dunn, Eau Claire, Florence, Forest, Fond du Lac, Grant, Green, Green Lake, Iowa, Iron, Jackson, Jefferson, Juneau, Kewaunee, La Crosse, Lafayette, Langlade, Lincoln, Manitowoc, Marathon, Marinette, Marquette, Menominee, Monroe, Oconto, Oneida, Outagamie, Ozaukee, Pepin, Pierce, Polk, Portage, Price, Richland, Rock, Rusk, St. Croix, Sauk, Sawyer, Shawano, Sheboygan, Taylor, Trempealeau, Vernon, Vilas, Walworth, Washburn, Washington, Waukesha, Waupaca, Waushara, Winnebago, and Wood Counties",0,0,0,Inclusa,"",0,INCLUSA FC-LAN-LINC-MARA-PORT-WOOD-FLO-FOR-ONEI-VI,4182,4226,1,0,Inclusa,"",1,,
WI,*69005830,My Choice Wisconsin Health Plan Inc.,Wisconsin,2020,,MLTSS only (PIHP and/or PAHP),Family Care (MLTSS only (PIHP and/or PAHP)),My Choice Family Care - Care Wisconsin,"Dane, Fond du Lac, Kenosha, Manitowoc, Milwaukee, Ozaukee, Racine, Sheboygan, Walworth, Washington, Waukesha, and Winnebago Counties",0,0,0,My Choice Family Care,"",0,MCFC MILWAUKEE,8324,8442,1,0,"My Choice Wisconsin, Inc.","",1,,2020-10-01
WI,*69005930,Inclusa Inc.,Wisconsin,2020,,MLTSS only (PIHP and/or PAHP),Family Care (MLTSS only (PIHP and/or PAHP)),"Inclusa, Inc.","Ashland, Adams, Barron, Bayfield, Brown, Buffalo, Burnett, Calumet, Chippewa, Clark, Columbia, Crawford, Dodge, Door, Douglas, Dunn, Eau Claire, Florence, Forest, Fond du Lac, Grant, Green, Green Lake, Iowa, Iron, Jackson, Jefferson, Juneau, Kewaunee, La Crosse, Lafayette, Langlade, Lincoln, Manitowoc, Marathon, Marinette, Marquette, Menominee, Monroe, Oconto, Oneida, Outagamie, Ozaukee, Pepin, Pierce, Polk, Portage, Price, Richland, Rock, Rusk, St. Croix, Sauk, Sawyer, Shawano, Sheboygan, Taylor, Trempealeau, Vernon, Vilas, Walworth, Washburn, Washington, Waukesha, Waupaca, Waushara, Winnebago, and Wood Counties",0,0,0,Inclusa,"",0,INCLUSA FC-CRAW-GRNT-GRN-IOWA-JUNE-LAFAY-RICH-SAUK,2297,2322,1,0,Inclusa,"",1,,
WI,*69006030,MHS Health Wisconsin,Wisconsin,2020,,Comprehensive MCO,BadgerCare Plus (Comprehensive MCO),MHS of Wisconsin,Statewide,0,0,0,MHS of Wisconsin,MHS of Wisconsin,1,MHS HEALTH WISCONSIN,3692,3710,1,0,Centene,Centene,1,,
WI,*69006031,MHS Health Wisconsin,Wisconsin,2020,,Comprehensive MCO,BadgerCare Plus (Comprehensive MCO),MHS of Wisconsin,Statewide,0,0,0,MHS of Wisconsin,MHS of Wisconsin,1,MHS HEALTH WISCONSIN,3726,3740,1,0,Centene,Centene,1,,
WI,*69006130,United Healthcare Community Plan,Wisconsin,2020,,Comprehensive MCO,BadgerCare Plus (Comprehensive MCO),UnitedHealthcare Community Plan,Statewide,0,0,0,UnitedHealthcare Community Plan,UnitedHealthcare Community Plan,1,UNITED HEALTHCARE COMMUNITY PLAN,13211,13254,1,0,United Healthcare,UnitedHealth Group,1,,
WI,*69006131,United Healthcare Community Plan,Wisconsin,2020,,Comprehensive MCO,BadgerCare Plus (Comprehensive MCO),UnitedHealthcare Community Plan,Statewide,0,0,0,UnitedHealthcare Community Plan,UnitedHealthcare Community Plan,1,UNITED HEALTHCARE COMMUNITY PLAN,8283,8317,1,0,United Healthcare,UnitedHealth Group,1,,
